sample,read_id,allele,CAG_count,CAA_count,CCG_count,repeat_length_bp,classification,is_clean,is_interrupted,is_fragmented,mapq
H3,m84137_260214_004236_s1/209259197/ccs,0,3,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/147916060/ccs,0,2,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/17174881/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/145818457/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/78448112/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/98764328/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/216078017/ccs,0,2,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/220336307/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/209850055/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/173802109/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/176359347/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/193333535/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/48041539/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/118559005/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/3542085/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/149098527/ccs,0,4,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/192348633/ccs,0,2,2,12,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/179832018/ccs,0,7,2,13,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/134284941/ccs,0,4,3,12,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/122028295/ccs,0,2,2,12,190,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/182849932/ccs,0,2,2,12,190,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/180093618/ccs,0,1,2,13,190,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/238356709/ccs,0,1,2,12,190,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/134351866/ccs,0,3,2,14,194,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/195821875/ccs,1,2,3,12,284,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/210769771/ccs,1,1,2,12,295,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/245172464/ccs,1,1,2,12,295,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/27852949/ccs,1,2,2,13,297,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/97718585/ccs,1,1,2,12,298,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/262344064/ccs,1,2,2,12,298,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/198378060/ccs,1,1,2,13,298,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/143983218/ccs,1,1,2,12,298,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/151782396/ccs,1,4,2,12,298,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/228066312/ccs,1,3,2,12,298,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/69080195/ccs,1,1,2,12,298,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/28903921/ccs,1,2,2,12,301,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/85393666/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/49156763/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/57544573/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/189728938/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/183437325/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/19862810/ccs,1,1,5,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/158799648/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/235735598/ccs,1,3,2,12,301,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/176098164/ccs,1,1,2,12,302,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/79432680/ccs,1,6,2,12,303,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/240715012/ccs,1,1,2,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/27858272/ccs,1,1,2,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/8915910/ccs,1,1,2,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/69537529/ccs,1,1,2,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/60953100/ccs,1,1,2,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/99813753/ccs,1,16,2,12,304,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/5832890/ccs,1,1,3,12,304,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/163121397/ccs,1,1,2,12,305,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/122094743/ccs,1,9,2,12,307,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/141427762/ccs,1,2,2,12,307,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/27921114/ccs,1,1,2,12,307,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/119080409/ccs,1,3,2,12,307,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/108331114/ccs,1,1,2,12,307,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/39389482/ccs,1,1,2,12,308,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/264307431/ccs,1,11,2,12,308,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/188809452/ccs,1,1,2,12,310,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/219611974/ccs,1,1,2,13,310,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/82184204/ccs,1,1,2,12,310,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/115018753/ccs,1,1,2,12,310,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/149815814/ccs,1,2,2,12,310,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/33756858/ccs,1,1,2,12,310,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/218562922/ccs,1,1,3,13,311,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/210637471/ccs,1,3,2,12,311,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/150013122/ccs,1,2,2,12,311,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/148834804/ccs,1,1,3,12,311,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/96209443/ccs,1,2,2,12,312,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/50071590/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/78123581/ccs,1,3,2,12,313,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/89593210/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/121835408/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/79300620/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/86770354/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/168562679/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/11212208/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/166069676/ccs,1,2,2,12,313,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/172950616/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/62325471/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/48038836/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/29557749/ccs,1,1,2,12,315,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/248780223/ccs,1,1,2,12,316,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/245173170/ccs,1,1,2,13,316,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/98567638/ccs,1,3,2,12,316,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/223347070/ccs,1,1,2,12,316,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/41948010/ccs,1,1,4,12,318,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/26806695/ccs,1,2,2,12,319,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/79303064/ccs,1,1,2,12,319,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/64685173/ccs,1,1,2,12,322,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/218955966/ccs,1,1,2,12,325,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/156304268/ccs,1,1,2,12,331,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/75434731/ccs,1,1,2,12,334,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/127599668/ccs,1,1,2,12,337,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/18354966/ccs,1,1,2,11,339,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/3413356/ccs,1,1,2,12,343,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/6296187/ccs,1,3,2,12,349,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/179177189/ccs,1,1,2,12,349,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/116197537/ccs,1,1,2,12,355,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/251073170/ccs,1,1,2,12,357,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/116261403/ccs,1,1,2,12,385,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/201069480/ccs,1,1,2,12,388,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/52301647/ccs,1,3,2,12,397,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/160438149/ccs,0,111,2,12,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/61541496/ccs,0,127,2,10,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/233771449/ccs,0,94,2,10,182,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/153878978/ccs,1,96,3,11,302,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/142869763/ccs,0,85,2,10,184,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/20579296/ccs,1,122,4,14,314,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/17175118/ccs,1,103,2,12,316,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/107222728/ccs,0,58,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/176358601/ccs,0,183,3,12,188,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/131076013/ccs,0,1,2,12,184,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/46075946/ccs,0,7,2,12,184,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/152437016/ccs,0,31,1,13,185,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/135659577/ccs,0,4,3,11,185,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/133041938/ccs,0,2,2,11,186,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/254476544/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/103941909/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/229638756/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/211879958/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/178130509/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/45942252/ccs,0,2,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/265225445/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/96535700/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/162463778/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/196544549/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/83891199/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/106959851/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/60687768/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/55774159/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/243599613/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/5835362/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/17106710/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/29296037/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/13370623/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/36438168/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/63570591/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/73531570/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/78381966/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/80414032/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/99420620/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/104793000/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/109906294/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/145490243/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/155912094/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/52629852/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/42472210/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/70913214/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/46403159/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/108596366/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/146805143/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/219158387/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/232526161/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/237506788/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/258149749/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/16256586/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/169348750/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/184947633/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/55511169/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/150866591/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/154206815/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/185272526/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/195100987/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/220988051/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/183436972/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/254609249/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/242418601/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/44372039/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/66326885/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/131666997/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/201594170/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/206705922/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/255463706/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/255922106/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/244911169/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/43454889/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/60031960/ccs,0,3,2,12,187,CAA_interrupted,False,True,False,60
H3,m84137_260214_004236_s1/174785400/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/243466426/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/23073869/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/16192174/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/182652049/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/35062091/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/36833385/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/46268750/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/131599111/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/156697376/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/157288870/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/61473487/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
H3,m84137_260214_004236_s1/67570594/ccs,0,1,2,12,187,fragmented_noisy,False,False,True,60
